Date,Close,Symbol,PositionRisk,PositionChange,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,AdjFactor,PositionOptimized,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,PositionMin,PositionTick,Spread,Commission,RiskAdjCost,multiple_EMA,multiple_DC,multiple_KF,multiple_TII,InstCapital,Exposure
2021-02-15,139.286,gf,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,1.106317,0,Future,0.01,300,0.01,0.2,0,NA,NA,NA,NA,NA,0,NA
2021-02-16,139.2347142857143,gf,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.0017824373356567591,NA,1.106317,0,Future,0.01,300,0.01,0.2,0,NA,NA,NA,NA,NA,0,NA
2021-02-17,139.18342857142858,gf,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.0017830939995751294,NA,1.106317,0,Future,0.01,300,0.01,0.2,0,NA,NA,NA,NA,NA,0,NA
2021-02-18,139.13214285714287,gf,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.001783751147506436,NA,1.106317,0,Future,0.01,300,0.01,0.2,0,NA,NA,NA,NA,NA,0,NA
2021-02-19,139.08085714285713,gf,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.0017844087799966245,NA,1.106317,0,Future,0.01,300,0.01,0.2,0,NA,NA,NA,NA,NA,0,NA
2021-02-20,139.02957142857142,gf,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.0017850668975744454,NA,1.106317,0,Future,0.01,300,0.01,0.2,0,NA,NA,NA,NA,NA,0,NA
2021-02-21,138.9782857142857,gf,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.0017857255007772464,NA,1.106317,0,Future,0.01,300,0.01,0.2,0,NA,NA,NA,NA,NA,0,NA
2021-02-22,138.927,gf,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.0017863845901509732,NA,1.106317,0,Future,0.01,300,0.01,0.2,0,NA,NA,NA,NA,NA,0,NA
2021-02-23,138.618,gf,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.010777067631711006,NA,1.106317,0,Future,0.01,300,0.01,0.2,0,NA,NA,NA,NA,NA,0,NA
2021-02-24,138.309,gf,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.01080111813352925,NA,1.106317,0,Future,0.01,300,0.01,0.2,0,NA,NA,NA,NA,NA,0,NA
